"product","rating","helpful","reviewdate","user","summary","content"
"B0008MGGJO","5","2","2005-08-11","knudel75","Harte Überraschung!","1996 haben IKON bei mir einen wahren Gitarren-Wave-Rausch ausgelöst; ich weiß noch, wie mir bei den ersten Klängen von &quot;Reality is Lost&quot; richtige Schauer über den Rücken gelaufen sind. Jetzt ist 2005, ich bin 30, aber die Musik wirkt wie eh und je. &quot;Destroying the World ...&quot; war eine Überraschung, ein Glücksgriff, denn ein neues IKON-Album hatte ich gar nicht auf dem Schirm. Hätte die Platte auch fast übersehen, weil das Artwork so trashig (und lustig!) ausgefallen ist. Michael Carrodus ist längst nicht mehr dabei :-(, der Tiefpunkt von &quot;This Quiet Earth&quot; ist jedoch spätestens seit dem überragenden &quot;On the Edge of Forever&quot; überwunden, und nun das neue Album. Ein absolutes Kunststück, da Chris McCarter und seine Mannen es fertig bringen, einen ganzen Tacken kälter und härter zu klingen, ohne jedoch die wunderbaren Melodien auszusparen. Wenn's mal allzu hart und statisch wird, wie z.B. beim letzten Track &quot;The Black Goat of Judas&quot; (welch Titel!), wird einfach ein anbetungswürdiges Gitarrenriff als Break in die Mitte verpflanzt. Es ist das bislang längste IKON-Album (gute Stunde); gleichzeitig aber auch das experimentierfreudigste und das mit den wenigsten Ausfällen. Neben großartigen Bass- &amp; Gitarrenläufen, wie immer bei IKON, gibt's hier auch viele originelle Sound-Spielereien, Akkustikgitarren, (Sprach-)Samples und sogar eine Gastsängerin (&quot;Ashes of Blue&quot;) - und überladen klingt's nie. Hab lange keine Platte mehr gekauft, die ich so oft hören wollte. Chris McCarter, die Musikwelt wäre so viel ärmer ohne dich! Die Gitarren-Wave-Welt ohnehin."
"B0008MGGJO","5","1","2005-06-29","ianinireland","...never forget !","Nein, diese Scheibe werde ich bestimmt nicht so schnell wieder vergessen, hat mich der Sound doch sofort zum Fan gemacht ! Obwohl die Band schon seit den Neunzigern existiert, bin ich ( leider ) erst durch den neuen Zillo-Sampler auf die Truppe aufmerksam geworden. Schande, denn hier verschmelzen eindringliche Melodien mit hypnotisch-wehleidigen Gitarren, mal im Up-Tempo-Gewand ( &quot;Never forgive, never forget&quot; ), mal gediegen, aber immer mit fantastischem Wiedererkennungswert. Zudem schaffen sich die IKONen eine eigene musikalische Nische und lassen sich schwer einordnen, aber alle, die auf gute gitarrenlastige ( Goth-) Wave-Songs stehen, bekommen hier die volle Bedienung !! Klasse !"
"B0007LPMBE","5","5","2005-03-28","david_pohl","TRU &amp; C-Murder : Das Lange Warten Hat sich Gelohnt","Das Lange Warten Auf das Neue C-Murder Album Hat Sich Nach Über 3 Jahren Gelohnt!Das Album Das Am 22.03.05 Erschienen Ist Hat Viele Gute Und TRU Records Tuypische Beats!Alleine XL Von Deadly Sounds Hat Mit Den Tracks Nr.13=Back Up Sowie Mit Track 14.Camouflage &amp; Murder (Feat Mac, &amp; Curren$y) und Mit Track 15. Started Samall Time&lt;BR&gt;Wo C-Murder Über Sein Lebensstil Rapt und Wie Er Klein Anfing, Gute Tracks Erreicht!&lt;BR&gt;Weitere Hammer-Tracks Auf dem Album Sind Track 2 - My Life Welcher Vom KLC Produced Wurde!Track 5 feat. Akon der Die Deutsche Version Mit Azad Rapt Tut gut Daran C-Murder Diesen Track zur Verfügung Gestellt zu Haben und Ich denke Das Dieser Track Z.Z am Besten Zu C-Murder Passt!Weitere Gute Tracks Sind Nr.6=Hustlas Wife sowie Track 7 (feat.Soulja Slim)Holla @ Me welcher Einfach Hammer Geil Geworden Ist!Dann Track 9 der Ja Schon In den USA Seit Einiger Zeit zuhören war!Nämlich Der Song (Feat. BG)Yall Heard of Me!Track 10 Produced By Fiend Ist Auch Sehr Gut Gelungen!Mit Dabei Ist Der Rapper Popeye Der Gut Daran Getan Hat C-Murder und TRU Records treu Zubleiben!Track 16 (Feat. Ms.Peaches) ist ebenfalls ein Super Gelungener Track Produced Beim Allten Bekannten Carlos Stephens!Alles Zusammen Sind von 17 Tracks Bestimmt 10 Mit sehr gut zu bewerten!&lt;BR&gt;Diese CD Ist Ein Absolutes Muss Für jeden C-Murder And TRU FAN!&lt;BR&gt;FREE C-MURDER &amp; FREE MAC"
"B000002G5O","4","0","2005-02-18","michael_balthasar","Bitte mehr davon!!!!!","Dies nach &quot;So far so good&quot; erschienene Album gehört für mich zu den besten Alben von B.A. und je mehr ich es höre,desto mehr bin ich von den Nachfolgealben enttäuscht.Für mich wurden Diese nur immer schlechter,dabei hätte ich mir eine ähnliche Qualität wie auf diesem Album gewünscht.&lt;BR&gt;Highlights sind ohne Frage &quot;18 till i die&quot; selbst, &quot;The only thing that lokks good on me&quot;,&quot;We`re gonna win&quot;,&quot;Let`s make a night to remember&quot;,&quot;Black Pearl&quot;.&lt;BR&gt;Auch &quot;Have you ever really loved a woman&quot;,das den Abschluss des rundum gelungenen Albums bildet wurde ein Hit.&lt;BR&gt;Zwar gehört er nicht zu meinen persönlichen Favoriten,dennoch:&lt;BR&gt;Mehr von der Art dieses Albums bitte!!!!&lt;BR&gt;Für mich ist jedenfalls leider erstmal Skepsis angesagt,wenn jetzt ein neues Album von B.A. erscheint."
"B000002G5O","4","0","2005-02-17","michael_balthasar","Bitte mehr davon!","Dies nach &quot;So far so good&quot; erschienene Album gehört für mich zu den besten Alben von B.A. und je mehr ich es höre,desto mehr bin ich von den Nachfolgealben enttäuscht.Für mich wurden Diese nur immer schlechter,dabei hätte ich mir eine ähnliche Qualität wie auf diesem Album gewünscht.&lt;BR&gt;Highlights sind ohne Frage &quot;18 till i die&quot; selbst, &quot;The only thing that lokks good on me&quot;,&quot;We`re gonna win&quot;,&quot;Let`s make a night to remember&quot;,&quot;Black Pearl&quot;.&lt;BR&gt;Auch &quot;Have you ever really loved a woman&quot;,das den Abschluss des rundum gelungenen Albums bildet wurde ein Hit.&lt;BR&gt;Zwar gehört er nicht zu meinen persönlichen Favoriten,dennoch:&lt;BR&gt;Mehr von der Art dieses Albums bitte!!!!&lt;BR&gt;Für mich ist jedenfalls leider erstmal Skepsis angesagt,wenn jetzt ein neues Album von B.A. erscheint."
"B000002G5O","3","0","2004-11-01","brandlt","Na ja, könnte besser sein !","&quot;18 til I die&quot; kann man sich reinziehen. Die Musik ist gut, aber es sind doch manch schlechte Songs dabei, wie das nervtötende &quot;Do to you&quot;. Eine solide Produktion von John &quot;Mutt&quot; Lange, der ja auch schon AC/DCs &quot;Back in black&quot; produziert hat.&lt;BR&gt;Insgesamt ein brauchbares Album, verglichen mit anderen Bryan Adams Sachen doch eher guter Durchschnitt. Daher nur drei Sterne."
"B000002G5O","4","1","2001-04-05","guest","Bryan von der sanfteren Seite","Mit diesem Album bedient Bryan vor allem die Fans seiner Balladen.Unter den 13 Tracks finden sích gleich sechs der sanfteren Sorte, und die klingen wirklich alle sehr ausdrucksvoll und romantisch. Die Rocksongs wirken dagegen teilweise etwas leblos und monoton, an &quot;Reckless&quot;-Tage kann nur der kraftvolle Opener &quot;The only thing that looks good on me...&quot; anknüpfen.Trotzdem insgesamt hörenswert."
"B000002G5O","5","3","2000-06-16","guest","einfach genial","18 'til I die, die erste Adams-CD nach seinem BEST OF Album ist schlicht und einfach genial. Auf diesem Album erscheint Bryan Adams mal in völlig anderem Stil, als man es sich bisher gewohnt war. Das Album vereinigt starke Stücke (the only thing that looks good on me is you, Black Pearl) und sanfte Balladen (let's make a night to remember, have you ever really loved a woman?). Es ist einfach vom ersten bis zum letzten Song genial , und der Titelsong ist vom Inhalt her sehr eindrucksvoll, Summer of '69 hin oder her! Es ist hiermit Bryan Adams einmal mehr ein absoluter Knüller gelungen. Diese CD empfehle ich jedem, der wirklich gute Musik hören will."
"B00007E8UG","5","20","2002-12-11","schmidt-st","Cool Jazz in feinster Klangqualität","Anfangs wundert man sich über das Gewese, das gerade um Diana Krall gemacht wird, doch dann steht 'When I Look in Your Eyes' auf dem Spitzenplatz der Jazz-CDs in den USA.&lt;P&gt;Die SACD lässt schon in den ersten Sekunden aufhorchen mit excellenter Darstellung der Instrumente auf der virtuellen Bühne und der glasklaren Stimme von Diana Krall. Schon das erste Stück nimmt einen gefangen und macht Lust auf mehr.&lt;P&gt;Knapp eine Stunde Cool Jazz vom Feisnten in audiophiler Referenzqualität, Ohr, was willst du mehr ?"
"B0000AISVA","5","0","2005-09-23","gertrautseib","Meet The Irish","Diesmal haben die Celtic Tenors eine rein irische CD gemacht und da ich mich in der Zwischenzeit mit irischer Musik beschäftigt habe, kam sie für mich zur richtigen Zeit. Schon das erste Lied The Fields of Athenry - hervorragend gesungen - macht mich tief betroffen, nicht nur weil es so schön ist, sondern weil es so sehr an Irlands traurige Geschichte erinnert. Beim Wild Rover mischen die Dubliners mit, auch beim nächsten Lied, Whiskey in the Jar, dann etwas absolut einmalig liebes, Mary From Dungloe, ein Solo, ein lustiger Phil The Fluter, voller Übermut, anschliessend sechs irische Lieder aus den vorigen CD's und dann folgt ein wunderbares Medley bestehend aus Dicey Riley, the Wraxie's Dargle, das liebliche Molly Malone, ein bezauberndes The Rare Aul' Times und wieder mit den Dubliners The Rocky Road to Dublin. Hätte ich die gerne zur Gänze gehört ! Jedes einzelne wäre es wert. &lt;BR&gt;So, jetzt wissen wir mehr von ihrem irischen Background !"
"B0000AISVA","5","6","2003-08-15","kraftquell_mueller","Einfach grandios !!!","Auf diesem Album zeigen die 3 Herren alles was in ihnen steckt. Poetische, langsame Stücke wie &quot;The Fields Of Athenry&quot; bringen einen gelungenen Kontrast zu den flotten Irischen Weisen wie &quot;Phil the Fluter's Ball&quot;, bei denen es in den Füßen zuckt und juckt. Ein Highlight besteht natürlich auch aus der Mitwirkung der &quot;good old&quot; Dubliners. Es macht einfach Spaß den Stimmen und der Musik zu lauschen. Man spürt die gute Stimmung, die offensichtlich bei den Aufnahmen zu diesem Album herrschte.&lt;BR&gt;Wieder einmal habe die Celtic Tenors ihr großes Talent bewiesen. Egal ob Klassik, Operette, Musical, Pop oder Irische Traditionals - diese Jungs sind Spitze !!!"
"B000095JTQ","3","0","2003-08-06","kiwi1301","Etwas zu halbherzig...","Mit seinem ersten Album &quot;Music For The Morning After&quot; lieferte Pete Yorn ein unwarscheinlich gutes Album ab, den Ausdruck &quot;ausgereift&quot; ersparen wir uns in diesem Falle, schließlich ist der Komponist mit seinen 28 Jahren längst kein unerfahrener Songschreiber mehr und schon lange dabei.&lt;BR&gt;Besonders aus diesem Grund bin ich ein wenig enttäuscht von &quot;Day I Forgot&quot;, die Songs wirken mir etwas zu glattgebügelt. Gab es auf der ersten Platte noch große, raumschaffende Stücke, so sind die Songs auf diesem Album sehr kurzweilig, 42 Minuten Musik sind wie ich finde etwas wenig, gerade für jemanden wie Pete Yorn.&lt;BR&gt;Dennoch hab ich ab und an meine Freude an dieser CD, Lieder wie &quot;Come Back Home&quot;, &quot;Crystal Village&quot; oder das wirklich gelungene &quot;Long Way Down&quot; sind echt zu empfehlen, dazu gesellt sich noch &quot;Pass Me By&quot; und der beste Song dieser Platte, das umwerfende &quot;All At Once&quot;.&lt;BR&gt;Insgesamt hätte ich mir von Pete Yorn dann aber doch etwas mehr erwartet, Fans (wie ich zum Beispiel) können sich &quot;Day I Forgot&quot; dennoch ohne zögern zulegen.&lt;BR&gt;Fazit : Solide Rock/Pop Mucke mit zuwenig Ecken und Kanten."
"B000024CXH","5","3","2000-09-20","guest","Wie der Vorgänger: Genial","Tatsächlich erinnert der Aufbau des Albums, ein wenig an den Vorgänger Chorus. 10 Songs und diese durchgängig genial anzuhören, vorzugsweise zum relaxen. Lediglich auf einen tanzbaren Song (Run to the sun) haben sie es diesmal geschafft. Und wieder ist kein schlechter oder besserer Song darauf."
"B0006BLIZ4","3","1","2005-09-05","zorni","Etwas Enttäuschend","Ich muss sagen, diese DVD hat mich zum einen enttäuscht, zum anderen ist sie gar nicht mal so schlecht. Enttäüschend ist Das Konzert aus Gampel. Hier ist Haki's Stimme lauter als die von Laurie (Was soll denn das???).Die Idee war ja nicht schlecht, bei dem Konzert noch eine etwas tiefere Stimme dabeizuschalten, aber sie sollte den eigentlichen Sänger nicht übertönen. Das finde ich ist totaler Schwachsinn. Super ist allerdings die Sammlung der Videos. So kann man in Ruhe sich alles ansehen (plus Bonusversonen von &quot;In the shadows&quot;). Super finde ich auch das Interview indem Die Künstler über sich und ihre Werke reden. Ich würde nur echten Fans dazu raten."
"B0000AISVA","5","5","2003-08-05","toengeta","Irland Pur!","2002: Es war Liebe auf den ersten Blick! Die Herren Tenöre kamen im lässigen Outfit - mal mit Lederjacken und Jeans, mal im legerem Anzug - sangen ihre herzergreifenden, melancholischen, poppig-fetzigen, stimmungsvollen und immer mitreißenden irischen Songs und hatten alle mit einem Handstreich. Bei jenen umjubelten Live-Konzerten manifestierte sich, was sich schon nach ihren ersten Auftritten angedeutet hatte: man sieht die drei irischen Sunnyboys, und man liebt sie! Nicht weiter verwunderlich, dass die Celtics 2002 in der Sparte &quot;Klassik ohne Grenzen&quot; auch noch den ECHO-Preis abräumten... &lt;BR&gt;2003: Kürzlich sind die Celtic Tenors von einer 17-Städte-Tournee durch Irland und Großbritannien zurückgekehrt, bei der die sie keine Geringere als Dionne Warwick als Gaststar auf der Bühne hatten. Diese Show war so umjubelt, dass das Publikum während der gesamten sieben Zugaben stehend applaudierte. Im Herbst gastiert das Triumvirat glücklicherweise auch wieder in deutschen Konzertsälen. Ihre CD ¿Irish Album&quot; enthält sie eine wunderbare Mischung aus irischem Folk, mitreißendem Pop und fetzigen Traditionals. Mit dabei auf drei Tracks: die Veteranen des Irish Folk , The Dubliners! Irland Pur!"
"B0000AISVA","5","9","2003-08-02","kampfzwerg_anja","Celtic Tenors mit den Dubliners als Gastmusiker","Mit dem Irish Album folgen die Celtic Tenors einem Wunsch von vielen - besonders deutschen - Fans, die auf der letzten Tour gehörten Lieder wie Whiskey in the Jar, Wild Rover oder auch Phil the Fluter's Ball auf CD zu bannen. EMI Classics hat sich entschlossen, diesem Wunsch zu folgen und kombiniert die sieben &quot;irischen&quot; Stücke der So Strong mit sechs brandneuen Songs. Hierfür haben sich die Celtic Tenors herausragende Gastmusiker eingeladen: The Dubliners!!! Schon das dürfte ein Grund sein, mal in dieses Album reinzuhören und / oder sich die drei jungen Iren live anzusehen - im Oktober/November sind sie wieder auf Deuschlandtour.&lt;BR&gt;Mein Mit-Favorite auf diesem Album ist mit Sicherheit Fields of Athenry, dass ich in Irland schon live hören durfte - ein Song, bei dem die Harmonien von James, Matthew und Niall voll zur Geltung kommen. Dubliana ist ein Medly aus &quot;Dublin-Songs&quot; auf das ich wirklich sehr gespannt bin.&lt;BR&gt;Mystic Lipstick (die erste CD Single der drei noch als &quot;The 3 Young Irish Tenors&quot; aufgenommen) sowie eine live-Version von Remember Me/Recuérdame (von der ersten CD) vervollständigen als Bonus dieses Album."
"B00005YXJ9","4","2","2002-03-06","cinesoundz","Superb entspannter Italo-Ska","Hervorragende Ska-Platte aus Italien von Manu Chao Kollaborateur Roy Paci &amp; seinem Bläser-Gefolge. A Taste of Honey in Dub etc - Abschluß der Platte ist eine superbe Slo-Mo Ska-Jazz-Version von Morricones &quot;Sean Sean&quot; (Giu La Testa/Duck You Sucker) Wir hoffen auf baldige Live-Auftritte..."
"B0000026CR","5","0","2005-07-15","liveisamazing","Eine meiner Lieblingscd's von Streisand","I finde dieses Album eins der besten von Streisand. Als es mir damals gekauft habe, lief es rauf und runter. Die Songs sind aber auch heute noch hervorragend. Auch das Duet mit Don Johnson gefällt mir sehr gut. Wer es noch nicht hat - Kaufen!!"
"B0009MA9D2","5","8","2005-06-23","eradicatetitus","kaufen,kaufen,kaufen....!!!","Hier mal die Kapitelliste der DVD!&lt;BR&gt;Auf dieser dvd befinden sich alle 19 herausgebrachten musikvideos + sehr viel Bonus Material!&lt;BR&gt;Ich persöhnlich bin großer Offspring Fan und freue mich sehr auf die DVD, da ich selber erst ungefähr die hälfte der genannten Videos gesehen habe!Viele wurden in Deutschland nie realeased so viel ich weiss.&lt;BR&gt;Ein absolutes Muss für alle Offspring fans und die, die es werden wollen :D...&lt;P&gt;1. Come Out And Play &lt;BR&gt;2. Self Esteem &lt;BR&gt;3. Gotta Get Away &lt;BR&gt;4. All I Want &lt;BR&gt;5. Gone Away &lt;BR&gt;6. The Meaning Of Life &lt;BR&gt;7. I Choose &lt;BR&gt;8. Pretty Fly (For A White Guy) &lt;BR&gt;9. Why Don't You Get A Job? &lt;BR&gt;10. The Kids Aren't Alright &lt;BR&gt;11. She's Got Issues &lt;BR&gt;13. Want You Bad &lt;BR&gt;14. Defy You &lt;BR&gt;15. Hit That &lt;BR&gt;16. (Can't Get My) Head Around You &lt;BR&gt;17. Can't Repeat &lt;BR&gt;18. Da Hui &lt;BR&gt;19. Cool To Hate &lt;BR&gt;20. Self Esteem &lt;BR&gt;21. All I Want &lt;BR&gt;22. Pretty Fly (For A White Guy) &lt;BR&gt;23. Why Don't You Get A Job? &lt;BR&gt;24. Long Way Home &lt;BR&gt;25. Hit That &lt;BR&gt;26. Gotta Get Away &lt;BR&gt;27. Worst Hangover Ever &lt;BR&gt;28. Come Out And Play &lt;BR&gt;29. (Can't Get My) Head Around You &lt;BR&gt;30. The Kids Aren't Alright &lt;BR&gt;31. The Making of Da Hui &lt;BR&gt;32. Guy Cohen: Where Is He Now? &lt;BR&gt;34. Band Video Commentary &lt;BR&gt;35. Dexter/Greg 1983-88 Rehearsal Clips &lt;BR&gt;36. Get It Right &lt;BR&gt;37. Hit That&lt;P&gt;"
